4  !number of header lines including this one
The data for W, Nr, Kab, Kw, Kdm and H2O_abko were taken from "dataSpec_P4.m"
The data for Ks and H2O_refr have been interpolated from "OPTCOEFF.DAT"
W	Nr	Kdm	Kab	Kw	Ks	H2O_refr	H2O_abko	
2001  !number of spectral bands
1.636	1.371220	5.140E+00	0.000E+00	5.970E+00	0.000000	1.317144	5.970E+00	
1.637	1.371270	5.130E+00	0.000E+00	5.950E+00	0.000000	1.317098	5.950E+00	
1.638	1.371110	5.120E+00	0.000E+00	5.940E+00	0.000000	1.317052	5.940E+00	
1.639	1.371060	5.110E+00	0.000E+00	5.920E+00	0.000000	1.317006	5.920E+00	
1.640	1.370760	5.130E+00	0.000E+00	5.910E+00	0.000000	1.316960	5.910E+00	
1.641	1.370830	5.110E+00	0.000E+00	5.890E+00	0.000000	1.316921	5.890E+00	
1.642	1.370740	5.100E+00	0.000E+00	5.880E+00	0.000000	1.316882	5.880E+00	
1.643	1.370820	5.100E+00	0.000E+00	5.850E+00	0.000000	1.316843	5.850E+00	
1.644	1.370770	5.110E+00	0.000E+00	5.830E+00	0.000000	1.316804	5.830E+00	
1.645	1.371030	5.110E+00	0.000E+00	5.800E+00	0.000000	1.316765	5.800E+00	
1.646	1.371230	5.110E+00	0.000E+00	5.790E+00	0.000000	1.316726	5.790E+00	
1.647	1.371530	5.130E+00	0.000E+00	5.750E+00	0.000000	1.316687	5.750E+00	
1.648	1.371470	5.140E+00	0.000E+00	5.750E+00	0.000000	1.316648	5.750E+00	
1.649	1.371620	5.130E+00	0.000E+00	5.720E+00	0.000000	1.316609	5.720E+00	
1.650	1.371460	5.150E+00	0.000E+00	5.700E+00	0.000000	1.316570	5.700E+00	
1.651	1.371430	5.180E+00	0.000E+00	5.690E+00	0.000000	1.316536	5.690E+00	
1.652	1.371220	5.190E+00	0.000E+00	5.680E+00	0.000000	1.316502	5.680E+00	
1.653	1.371350	5.200E+00	0.000E+00	5.660E+00	0.000000	1.316468	5.660E+00	
1.654	1.370950	5.240E+00	0.000E+00	5.660E+00	0.000000	1.316434	5.660E+00	
1.655	1.370800	5.260E+00	0.000E+00	5.640E+00	0.000000	1.316400	5.640E+00	
1.656	1.370430	5.270E+00	0.000E+00	5.650E+00	0.000000	1.316366	5.650E+00	
1.657	1.370400	5.290E+00	0.000E+00	5.630E+00	0.000000	1.316332	5.630E+00	
1.658	1.370030	5.340E+00	0.000E+00	5.630E+00	0.000000	1.316298	5.630E+00	
1.659	1.369800	5.370E+00	0.000E+00	5.620E+00	0.000000	1.316264	5.620E+00	
1.660	1.369520	5.390E+00	0.000E+00	5.620E+00	0.000000	1.316230	5.620E+00	
1.661	1.369440	5.430E+00	0.000E+00	5.600E+00	0.000000	1.316197	5.600E+00	
1.662	1.369160	5.450E+00	0.000E+00	5.610E+00	0.000000	1.316164	5.610E+00	
1.663	1.369030	5.490E+00	0.000E+00	5.600E+00	0.000000	1.316131	5.600E+00	
1.664	1.368680	5.520E+00	0.000E+00	5.600E+00	0.000000	1.316098	5.600E+00	
1.665	1.368670	5.560E+00	0.000E+00	5.580E+00	0.000000	1.316065	5.580E+00	
1.666	1.368440	5.610E+00	0.000E+00	5.580E+00	0.000000	1.316032	5.580E+00	
1.667	1.368510	5.650E+00	0.000E+00	5.560E+00	0.000000	1.315999	5.560E+00	
1.668	1.368380	5.700E+00	0.000E+00	5.560E+00	0.000000	1.315966	5.560E+00	
1.669	1.368350	5.740E+00	0.000E+00	5.550E+00	0.000000	1.315933	5.550E+00	
1.670	1.368300	5.740E+00	0.000E+00	5.550E+00	0.000000	1.315900	5.550E+00	
1.671	1.368700	5.640E+00	0.000E+00	5.540E+00	0.000000	1.315866	5.540E+00	
1.672	1.368150	5.690E+00	0.000E+00	5.540E+00	0.000000	1.315832	5.540E+00	
1.673	1.367860	5.720E+00	0.000E+00	5.530E+00	0.000000	1.315798	5.530E+00	
1.674	1.367410	5.760E+00	0.000E+00	5.530E+00	0.000000	1.315764	5.530E+00	
1.675	1.367030	5.800E+00	0.000E+00	5.530E+00	0.000000	1.315730	5.530E+00	
1.676	1.366550	5.850E+00	0.000E+00	5.530E+00	0.000000	1.315696	5.530E+00	
1.677	1.366510	5.880E+00	0.000E+00	5.530E+00	0.000000	1.315662	5.530E+00	
1.678	1.366410	5.920E+00	0.000E+00	5.530E+00	0.000000	1.315628	5.530E+00	
1.679	1.366310	5.970E+00	0.000E+00	5.520E+00	0.000000	1.315594	5.520E+00	
1.680	1.365960	6.020E+00	0.000E+00	5.520E+00	0.000000	1.315560	5.520E+00	
1.681	1.365900	6.060E+00	0.000E+00	5.520E+00	0.000000	1.315524	5.520E+00	
1.682	1.365610	6.120E+00	0.000E+00	5.530E+00	0.000000	1.315488	5.530E+00	
1.683	1.365490	6.170E+00	0.000E+00	5.520E+00	0.000000	1.315452	5.520E+00	
1.684	1.365440	6.210E+00	0.000E+00	5.520E+00	0.000000	1.315416	5.520E+00	
1.685	1.365480	6.270E+00	0.000E+00	5.520E+00	0.000000	1.315380	5.520E+00	
1.686	1.365390	6.320E+00	0.000E+00	5.520E+00	0.000000	1.315344	5.520E+00	
1.687	1.365410	6.380E+00	0.000E+00	5.510E+00	0.000000	1.315308	5.510E+00	
1.688	1.365160	6.430E+00	0.000E+00	5.530E+00	0.000000	1.315272	5.530E+00	
1.689	1.365110	6.490E+00	0.000E+00	5.510E+00	0.000000	1.315236	5.510E+00	
1.690	1.364820	6.540E+00	0.000E+00	5.520E+00	0.000000	1.315200	5.520E+00	
1.691	1.364780	6.580E+00	0.000E+00	5.510E+00	0.000000	1.315159	5.510E+00	
1.692	1.364700	6.620E+00	0.000E+00	5.520E+00	0.000000	1.315118	5.520E+00	
1.693	1.364800	6.670E+00	0.000E+00	5.510E+00	0.000000	1.315077	5.510E+00	
1.694	1.364690	6.730E+00	0.000E+00	5.520E+00	0.000000	1.315036	5.520E+00	
1.695	1.364680	6.770E+00	0.000E+00	5.520E+00	0.000000	1.314995	5.520E+00	
1.696	1.364630	6.810E+00	0.000E+00	5.540E+00	0.000000	1.314954	5.540E+00	
1.697	1.364730	6.860E+00	0.000E+00	5.540E+00	0.000000	1.314913	5.540E+00	
1.698	1.364650	6.910E+00	0.000E+00	5.540E+00	0.000000	1.314872	5.540E+00	
1.699	1.364360	6.960E+00	0.000E+00	5.560E+00	0.000000	1.314831	5.560E+00	
1.700	1.364040	7.010E+00	0.000E+00	5.570E+00	0.000000	1.314790	5.570E+00	
1.701	1.363810	7.050E+00	0.000E+00	5.580E+00	0.000000	1.314751	5.580E+00	
1.702	1.363500	7.090E+00	0.000E+00	5.610E+00	0.000000	1.314712	5.610E+00	
1.703	1.363430	7.140E+00	0.000E+00	5.610E+00	0.000000	1.314673	5.610E+00	
1.704	1.363220	7.160E+00	0.000E+00	5.630E+00	0.000000	1.314634	5.630E+00	
1.705	1.363120	7.200E+00	0.000E+00	5.640E+00	0.000000	1.314595	5.640E+00	
1.706	1.362840	7.230E+00	0.000E+00	5.660E+00	0.000000	1.314556	5.660E+00	
1.707	1.362870	7.270E+00	0.000E+00	5.670E+00	0.000000	1.314517	5.670E+00	
1.708	1.362720	7.320E+00	0.000E+00	5.690E+00	0.000000	1.314478	5.690E+00	
1.709	1.362930	7.340E+00	0.000E+00	5.700E+00	0.000000	1.314439	5.700E+00	
1.710	1.362910	7.360E+00	0.000E+00	5.730E+00	0.000000	1.314400	5.730E+00	
1.711	1.362710	7.400E+00	0.000E+00	5.750E+00	0.000000	1.314370	5.750E+00	
1.712	1.362500	7.440E+00	0.000E+00	5.770E+00	0.000000	1.314340	5.770E+00	
1.713	1.362490	7.470E+00	0.000E+00	5.780E+00	0.000000	1.314310	5.780E+00	
1.714	1.362340	7.510E+00	0.000E+00	5.800E+00	0.000000	1.314280	5.800E+00	
1.715	1.362180	7.530E+00	0.000E+00	5.810E+00	0.000000	1.314250	5.810E+00	
1.716	1.361960	7.560E+00	0.000E+00	5.830E+00	0.000000	1.314220	5.830E+00	
1.717	1.362040	7.580E+00	0.000E+00	5.840E+00	0.000000	1.314190	5.840E+00	
1.718	1.361900	7.600E+00	0.000E+00	5.880E+00	0.000000	1.314160	5.880E+00	
1.719	1.361890	7.630E+00	0.000E+00	5.890E+00	0.000000	1.314130	5.890E+00	
1.720	1.361600	7.650E+00	0.000E+00	5.930E+00	0.000000	1.314100	5.930E+00	
1.721	1.361470	7.670E+00	0.000E+00	5.950E+00	0.000000	1.314086	5.950E+00	
1.722	1.361250	7.690E+00	0.000E+00	5.970E+00	0.000000	1.314072	5.970E+00	
1.723	1.361160	7.700E+00	0.000E+00	6.000E+00	0.000000	1.314058	6.000E+00	
1.724	1.361160	7.710E+00	0.000E+00	6.020E+00	0.000000	1.314044	6.020E+00	
1.725	1.361250	7.720E+00	0.000E+00	6.050E+00	0.000000	1.314030	6.050E+00	
1.726	1.361310	7.730E+00	0.000E+00	6.090E+00	0.000000	1.314016	6.090E+00	
1.727	1.361670	7.730E+00	0.000E+00	6.100E+00	0.000000	1.314002	6.100E+00	
1.728	1.361720	7.710E+00	0.000E+00	6.140E+00	0.000000	1.313988	6.140E+00	
1.729	1.361810	7.700E+00	0.000E+00	6.170E+00	0.000000	1.313974	6.170E+00	
1.730	1.361780	7.700E+00	0.000E+00	6.200E+00	0.000000	1.313960	6.200E+00	
1.731	1.361760	7.670E+00	0.000E+00	6.220E+00	0.000000	1.313960	6.220E+00	
1.732	1.361540	7.640E+00	0.000E+00	6.260E+00	0.000000	1.313960	6.260E+00	
1.733	1.361600	7.620E+00	0.000E+00	6.280E+00	0.000000	1.313960	6.280E+00	
1.734	1.361520	7.590E+00	0.000E+00	6.330E+00	0.000000	1.313960	6.330E+00	
1.735	1.361580	7.560E+00	0.000E+00	6.370E+00	0.000000	1.313960	6.370E+00	
1.736	1.361810	7.520E+00	0.000E+00	6.390E+00	0.000000	1.313960	6.390E+00	
1.737	1.361730	7.480E+00	0.000E+00	6.440E+00	0.000000	1.313960	6.440E+00	
1.738	1.361570	7.450E+00	0.000E+00	6.490E+00	0.000000	1.313960	6.490E+00	
1.739	1.361620	7.440E+00	0.000E+00	6.520E+00	0.000000	1.313960	6.520E+00	
1.740	1.361310	7.410E+00	0.000E+00	6.570E+00	0.000000	1.313960	6.570E+00	
1.741	1.361180	7.380E+00	0.000E+00	6.620E+00	0.000000	1.313963	6.620E+00	
1.742	1.361230	7.360E+00	0.000E+00	6.660E+00	0.000000	1.313966	6.660E+00	
1.743	1.361560	7.350E+00	0.000E+00	6.690E+00	0.000000	1.313969	6.690E+00	
1.744	1.361620	7.330E+00	0.000E+00	6.750E+00	0.000000	1.313972	6.750E+00	
1.745	1.361670	7.330E+00	0.000E+00	6.800E+00	0.000000	1.313975	6.800E+00	
1.746	1.361820	7.330E+00	0.000E+00	6.840E+00	0.000000	1.313978	6.840E+00	
1.747	1.362130	7.300E+00	0.000E+00	6.900E+00	0.000000	1.313981	6.900E+00	
1.748	1.362330	7.300E+00	0.000E+00	6.950E+00	0.000000	1.313984	6.950E+00	
1.749	1.362500	7.300E+00	0.000E+00	7.000E+00	0.000000	1.313987	7.000E+00	
1.750	1.362610	7.290E+00	0.000E+00	7.050E+00	0.000000	1.313990	7.050E+00	
1.751	1.362590	7.290E+00	0.000E+00	7.110E+00	0.000000	1.313986	7.110E+00	
1.752	1.362480	7.290E+00	0.000E+00	7.180E+00	0.000000	1.313982	7.180E+00	
1.753	1.362760	7.280E+00	0.000E+00	7.240E+00	0.000000	1.313978	7.240E+00	
1.754	1.363330	7.280E+00	0.000E+00	7.270E+00	0.000000	1.313974	7.270E+00	
1.755	1.363760	7.260E+00	0.000E+00	7.340E+00	0.000000	1.313970	7.340E+00	
1.756	1.363760	7.250E+00	0.000E+00	7.410E+00	0.000000	1.313966	7.410E+00	
1.757	1.363620	7.240E+00	0.000E+00	7.480E+00	0.000000	1.313962	7.480E+00	
1.758	1.363500	7.230E+00	0.000E+00	7.540E+00	0.000000	1.313958	7.540E+00	
1.759	1.363330	7.210E+00	0.000E+00	7.590E+00	0.000000	1.313954	7.590E+00	
1.760	1.363040	7.190E+00	0.000E+00	7.670E+00	0.000000	1.313950	7.670E+00	
1.761	1.362900	7.160E+00	0.000E+00	7.730E+00	0.000000	1.313929	7.730E+00	
1.762	1.363160	7.140E+00	0.000E+00	7.780E+00	0.000000	1.313908	7.780E+00	
1.763	1.363610	7.110E+00	0.000E+00	7.830E+00	0.000000	1.313887	7.830E+00	
1.764	1.364110	7.100E+00	0.000E+00	7.890E+00	0.000000	1.313866	7.890E+00	
1.765	1.364630	7.070E+00	0.000E+00	7.950E+00	0.000000	1.313845	7.950E+00	
1.766	1.365140	7.040E+00	0.000E+00	8.000E+00	0.000000	1.313824	8.000E+00	
1.767	1.365360	7.000E+00	0.000E+00	8.040E+00	0.000000	1.313803	8.040E+00	
1.768	1.364850	6.970E+00	0.000E+00	8.100E+00	0.000000	1.313782	8.100E+00	
1.769	1.364030	6.930E+00	0.000E+00	8.160E+00	0.000000	1.313761	8.160E+00	
1.770	1.362960	6.890E+00	0.000E+00	8.210E+00	0.000000	1.313740	8.210E+00	
1.771	1.362060	6.840E+00	0.000E+00	8.240E+00	0.000000	1.313700	8.240E+00	
1.772	1.361490	6.790E+00	0.000E+00	8.260E+00	0.000000	1.313660	8.260E+00	
1.773	1.360820	6.760E+00	0.000E+00	8.320E+00	0.000000	1.313620	8.320E+00	
1.774	1.360810	6.730E+00	0.000E+00	8.350E+00	0.000000	1.313580	8.350E+00	
1.775	1.361070	6.690E+00	0.000E+00	8.390E+00	0.000000	1.313540	8.390E+00	
1.776	1.361730	6.660E+00	0.000E+00	8.430E+00	0.000000	1.313500	8.430E+00	
1.777	1.362820	6.610E+00	0.000E+00	8.450E+00	0.000000	1.313460	8.450E+00	
1.778	1.363790	6.570E+00	0.000E+00	8.480E+00	0.000000	1.313420	8.480E+00	
1.779	1.364510	6.550E+00	0.000E+00	8.510E+00	0.000000	1.313380	8.510E+00	
1.780	1.364900	6.520E+00	0.000E+00	8.540E+00	0.000000	1.313340	8.540E+00	
1.781	1.364590	6.510E+00	0.000E+00	8.560E+00	0.000000	1.313278	8.560E+00	
1.782	1.363750	6.480E+00	0.000E+00	8.590E+00	0.000000	1.313216	8.590E+00	
1.783	1.362520	6.480E+00	0.000E+00	8.620E+00	0.000000	1.313154	8.620E+00	
1.784	1.361280	6.480E+00	0.000E+00	8.640E+00	0.000000	1.313092	8.640E+00	
1.785	1.360060	6.490E+00	0.000E+00	8.670E+00	0.000000	1.313030	8.670E+00	
1.786	1.359470	6.500E+00	0.000E+00	8.690E+00	0.000000	1.312968	8.690E+00	
1.787	1.359320	6.490E+00	0.000E+00	8.720E+00	0.000000	1.312906	8.720E+00	
1.788	1.359890	6.460E+00	0.000E+00	8.740E+00	0.000000	1.312844	8.740E+00	
1.789	1.360690	6.440E+00	0.000E+00	8.760E+00	0.000000	1.312782	8.760E+00	
1.790	1.361430	6.430E+00	0.000E+00	8.780E+00	0.000000	1.312720	8.780E+00	
1.791	1.362280	6.410E+00	0.000E+00	8.780E+00	0.000000	1.312661	8.780E+00	
1.792	1.362720	6.420E+00	0.000E+00	8.780E+00	0.000000	1.312602	8.780E+00	
1.793	1.362690	6.400E+00	0.000E+00	8.790E+00	0.000000	1.312543	8.790E+00	
1.794	1.362420	6.380E+00	0.000E+00	8.800E+00	0.000000	1.312484	8.800E+00	
1.795	1.362210	6.370E+00	0.000E+00	8.810E+00	0.000000	1.312425	8.810E+00	
1.796	1.361870	6.370E+00	0.000E+00	8.810E+00	0.000000	1.312366	8.810E+00	
1.797	1.361630	6.350E+00	0.000E+00	8.810E+00	0.000000	1.312307	8.810E+00	
1.798	1.361630	6.320E+00	0.000E+00	8.800E+00	0.000000	1.312248	8.800E+00	
1.799	1.361750	6.310E+00	0.000E+00	8.790E+00	0.000000	1.312189	8.790E+00	
1.800	1.361890	6.310E+00	0.000E+00	8.790E+00	0.000000	1.312130	8.790E+00	
1.801	1.362090	6.280E+00	0.000E+00	8.780E+00	0.000000	1.312112	8.780E+00	
1.802	1.362250	6.280E+00	0.000E+00	8.770E+00	0.000000	1.312094	8.770E+00	
1.803	1.362600	6.270E+00	0.000E+00	8.750E+00	0.000000	1.312076	8.750E+00	
1.804	1.362970	6.260E+00	0.000E+00	8.750E+00	0.000000	1.312058	8.750E+00	
1.805	1.363490	6.240E+00	0.000E+00	8.740E+00	0.000000	1.312040	8.740E+00	
1.806	1.363730	6.230E+00	0.000E+00	8.740E+00	0.000000	1.312022	8.740E+00	
1.807	1.363880	6.220E+00	0.000E+00	8.730E+00	0.000000	1.312004	8.730E+00	
1.808	1.363590	6.230E+00	0.000E+00	8.740E+00	0.000000	1.311986	8.740E+00	
1.809	1.363220	6.220E+00	0.000E+00	8.750E+00	0.000000	1.311968	8.750E+00	
1.810	1.362930	6.210E+00	0.000E+00	8.760E+00	0.000000	1.311950	8.760E+00	
1.811	1.362500	6.190E+00	0.000E+00	8.780E+00	0.000000	1.311953	8.780E+00	
1.812	1.362350	6.190E+00	0.000E+00	8.790E+00	0.000000	1.311956	8.790E+00	
1.813	1.362470	6.180E+00	0.000E+00	8.790E+00	0.000000	1.311959	8.790E+00	
1.814	1.362770	6.160E+00	0.000E+00	8.800E+00	0.000000	1.311962	8.800E+00	
1.815	1.363390	6.140E+00	0.000E+00	8.790E+00	0.000000	1.311965	8.790E+00	
1.816	1.363840	6.140E+00	0.000E+00	8.810E+00	0.000000	1.311968	8.810E+00	
1.817	1.364500	6.120E+00	0.000E+00	8.820E+00	0.000000	1.311971	8.820E+00	
1.818	1.364960	6.100E+00	0.000E+00	8.840E+00	0.000000	1.311974	8.840E+00	
1.819	1.365180	6.090E+00	0.000E+00	8.850E+00	0.000000	1.311977	8.850E+00	
1.820	1.365200	6.060E+00	0.000E+00	8.850E+00	0.000000	1.311980	8.850E+00	
1.821	1.364960	6.060E+00	0.000E+00	8.860E+00	0.000000	1.311964	8.860E+00	
1.822	1.364480	6.050E+00	0.000E+00	8.870E+00	0.000000	1.311948	8.870E+00	
1.823	1.364250	6.040E+00	0.000E+00	8.870E+00	0.000000	1.311932	8.870E+00	
1.824	1.363870	6.040E+00	0.000E+00	8.880E+00	0.000000	1.311916	8.880E+00	
1.825	1.363800	6.010E+00	0.000E+00	8.890E+00	0.000000	1.311900	8.890E+00	
1.826	1.363640	6.000E+00	0.000E+00	8.900E+00	0.000000	1.311884	8.900E+00	
1.827	1.363420	5.990E+00	0.000E+00	8.920E+00	0.000000	1.311868	8.920E+00	
1.828	1.363160	6.000E+00	0.000E+00	8.950E+00	0.000000	1.311852	8.950E+00	
1.829	1.363210	5.980E+00	0.000E+00	8.970E+00	0.000000	1.311836	8.970E+00	
1.830	1.363140	5.950E+00	0.000E+00	9.010E+00	0.000000	1.311820	9.010E+00	
1.831	1.363030	5.950E+00	0.000E+00	9.030E+00	0.000000	1.311787	9.030E+00	
1.832	1.362410	5.930E+00	0.000E+00	9.110E+00	0.000000	1.311754	9.110E+00	
1.833	1.362360	5.910E+00	0.000E+00	9.150E+00	0.000000	1.311721	9.150E+00	
1.834	1.362360	5.890E+00	0.000E+00	9.200E+00	0.000000	1.311688	9.200E+00	
1.835	1.362290	5.870E+00	0.000E+00	9.260E+00	0.000000	1.311655	9.260E+00	
1.836	1.362600	5.830E+00	0.000E+00	9.310E+00	0.000000	1.311622	9.310E+00	
1.837	1.362890	5.790E+00	0.000E+00	9.380E+00	0.000000	1.311589	9.380E+00	
1.838	1.362930	5.770E+00	0.000E+00	9.460E+00	0.000000	1.311556	9.460E+00	
1.839	1.363060	5.730E+00	0.000E+00	9.540E+00	0.000000	1.311523	9.540E+00	
1.840	1.362850	5.680E+00	0.000E+00	9.630E+00	0.000000	1.311490	9.630E+00	
1.841	1.362210	5.680E+00	0.000E+00	9.720E+00	0.000000	1.311450	9.720E+00	
1.842	1.361510	5.660E+00	0.000E+00	9.820E+00	0.000000	1.311410	9.820E+00	
1.843	1.360720	5.650E+00	0.000E+00	9.930E+00	0.000000	1.311370	9.930E+00	
1.844	1.360150	5.620E+00	0.000E+00	1.010E+01	0.000000	1.311330	1.010E+01	
1.845	1.359760	5.590E+00	0.000E+00	1.020E+01	0.000000	1.311290	1.020E+01	
1.846	1.359680	5.570E+00	0.000E+00	1.030E+01	0.000000	1.311250	1.030E+01	
1.847	1.359920	5.560E+00	0.000E+00	1.040E+01	0.000000	1.311210	1.040E+01	
1.848	1.359720	5.550E+00	0.000E+00	1.060E+01	0.000000	1.311170	1.060E+01	
1.849	1.359700	5.550E+00	0.000E+00	1.070E+01	0.000000	1.311130	1.070E+01	
1.850	1.359560	5.540E+00	0.000E+00	1.090E+01	0.000000	1.311090	1.090E+01	
1.851	1.359960	5.520E+00	0.000E+00	1.110E+01	0.000000	1.311052	1.110E+01	
1.852	1.359290	5.510E+00	0.000E+00	1.140E+01	0.000000	1.311014	1.140E+01	
1.853	1.359680	5.510E+00	0.000E+00	1.160E+01	0.000000	1.310976	1.160E+01	
1.854	1.360240	5.490E+00	0.000E+00	1.180E+01	0.000000	1.310938	1.180E+01	
1.855	1.361340	5.470E+00	0.000E+00	1.210E+01	0.000000	1.310900	1.210E+01	
1.856	1.362470	5.460E+00	0.000E+00	1.240E+01	0.000000	1.310862	1.240E+01	
1.857	1.363360	5.450E+00	0.000E+00	1.270E+01	0.000000	1.310824	1.270E+01	
1.858	1.363850	5.450E+00	0.000E+00	1.300E+01	0.000000	1.310786	1.300E+01	
1.859	1.364480	5.440E+00	0.000E+00	1.330E+01	0.000000	1.310748	1.330E+01	
1.860	1.364310	5.440E+00	0.000E+00	1.380E+01	0.000000	1.310710	1.380E+01	
1.861	1.364800	5.440E+00	0.000E+00	1.410E+01	0.000000	1.310679	1.410E+01	
1.862	1.362920	5.450E+00	0.000E+00	1.480E+01	0.000000	1.310648	1.480E+01	
1.863	1.363170	5.470E+00	0.000E+00	1.530E+01	0.000000	1.310617	1.530E+01	
1.864	1.363510	5.460E+00	0.000E+00	1.590E+01	0.000000	1.310586	1.590E+01	
1.865	1.364480	5.450E+00	0.000E+00	1.640E+01	0.000000	1.310555	1.640E+01	
1.866	1.364760	5.450E+00	0.000E+00	1.710E+01	0.000000	1.310524	1.710E+01	
1.867	1.366240	5.410E+00	0.000E+00	1.770E+01	0.000000	1.310493	1.770E+01	
1.868	1.366830	5.380E+00	0.000E+00	1.850E+01	0.000000	1.310462	1.850E+01	
1.869	1.368440	5.280E+00	0.000E+00	1.920E+01	0.000000	1.310431	1.920E+01	
1.870	1.365350	5.230E+00	0.000E+00	2.050E+01	0.000000	1.310400	2.050E+01	
1.871	1.365770	5.200E+00	0.000E+00	2.150E+01	0.000000	1.310375	2.150E+01	
1.872	1.366360	5.170E+00	0.000E+00	2.250E+01	0.000000	1.310350	2.250E+01	
1.873	1.366330	5.140E+00	0.000E+00	2.370E+01	0.000000	1.310325	2.370E+01	
1.874	1.367160	5.120E+00	0.000E+00	2.480E+01	0.000000	1.310300	2.480E+01	
1.875	1.366830	5.110E+00	0.000E+00	2.620E+01	0.000000	1.310275	2.620E+01	
1.876	1.368000	5.130E+00	0.000E+00	2.750E+01	0.000000	1.310250	2.750E+01	
1.877	1.362580	5.140E+00	0.000E+00	2.970E+01	0.000000	1.310225	2.970E+01	
1.878	1.361980	5.170E+00	0.000E+00	3.140E+01	0.000000	1.310200	3.140E+01	
1.879	1.362420	5.180E+00	0.000E+00	3.320E+01	0.000000	1.310175	3.320E+01	
1.880	1.362760	5.190E+00	0.000E+00	3.500E+01	0.000000	1.310150	3.500E+01	
1.881	1.361680	5.180E+00	0.000E+00	3.720E+01	0.000000	1.310130	3.720E+01	
1.882	1.362840	5.200E+00	0.000E+00	3.930E+01	0.000000	1.310110	3.930E+01	
1.883	1.356230	5.200E+00	0.000E+00	4.270E+01	0.000000	1.310090	4.270E+01	
1.884	1.355700	5.200E+00	0.000E+00	4.530E+01	0.000000	1.310070	4.530E+01	
1.885	1.355800	5.220E+00	0.000E+00	4.790E+01	0.000000	1.310050	4.790E+01	
1.886	1.355950	5.240E+00	0.000E+00	5.060E+01	0.000000	1.310030	5.060E+01	
1.887	1.355470	5.300E+00	0.000E+00	5.360E+01	0.000000	1.310010	5.360E+01	
1.888	1.350790	5.320E+00	0.000E+00	5.760E+01	0.000000	1.309990	5.760E+01	
1.889	1.350400	5.380E+00	0.000E+00	6.090E+01	0.000000	1.309970	6.090E+01	
1.890	1.351160	5.440E+00	0.000E+00	6.400E+01	0.000000	1.309950	6.400E+01	
1.891	1.352050	5.490E+00	0.000E+00	6.720E+01	0.000000	1.309932	6.720E+01	
1.892	1.352490	5.560E+00	0.000E+00	7.060E+01	0.000000	1.309914	7.060E+01	
1.893	1.349330	5.630E+00	0.000E+00	7.500E+01	0.000000	1.309896	7.500E+01	
1.894	1.350350	5.690E+00	0.000E+00	7.840E+01	0.000000	1.309878	7.840E+01	
1.895	1.352460	5.760E+00	0.000E+00	8.160E+01	0.000000	1.309860	8.160E+01	
1.896	1.354640	5.830E+00	0.000E+00	8.470E+01	0.000000	1.309842	8.470E+01	
1.897	1.357780	5.910E+00	0.000E+00	8.750E+01	0.000000	1.309824	8.750E+01	
1.898	1.355580	6.000E+00	0.000E+00	9.190E+01	0.000000	1.309806	9.190E+01	
1.899	1.358290	6.090E+00	0.000E+00	9.460E+01	0.000000	1.309788	9.460E+01	
1.900	1.360130	6.190E+00	0.000E+00	9.720E+01	0.000000	1.309770	9.720E+01	
1.901	1.361010	6.330E+00	0.000E+00	1.000E+02	0.000000	1.309750	1.000E+02	
1.902	1.359540	6.450E+00	0.000E+00	1.030E+02	0.000000	1.309730	1.030E+02	
1.903	1.359920	6.580E+00	0.000E+00	1.060E+02	0.000000	1.309710	1.060E+02	
1.904	1.360570	6.710E+00	0.000E+00	1.080E+02	0.000000	1.309690	1.080E+02	
1.905	1.361160	6.840E+00	0.000E+00	1.100E+02	0.000000	1.309670	1.100E+02	
1.906	1.359780	6.970E+00	0.000E+00	1.120E+02	0.000000	1.309650	1.120E+02	
1.907	1.360060	7.110E+00	0.000E+00	1.140E+02	0.000000	1.309630	1.140E+02	
1.908	1.360120	7.240E+00	0.000E+00	1.160E+02	0.000000	1.309610	1.160E+02	
1.909	1.360620	7.390E+00	0.000E+00	1.170E+02	0.000000	1.309590	1.170E+02	
1.910	1.359860	7.510E+00	0.000E+00	1.190E+02	0.000000	1.309570	1.190E+02	
1.911	1.360040	7.640E+00	0.000E+00	1.200E+02	0.000000	1.309541	1.200E+02	
1.912	1.360330	7.770E+00	0.000E+00	1.220E+02	0.000000	1.309512	1.220E+02	
1.913	1.360850	7.870E+00	0.000E+00	1.230E+02	0.000000	1.309483	1.230E+02	
1.914	1.360640	7.980E+00	0.000E+00	1.240E+02	0.000000	1.309454	1.240E+02	
1.915	1.361350	8.070E+00	0.000E+00	1.250E+02	0.000000	1.309425	1.250E+02	
1.916	1.361540	8.150E+00	0.000E+00	1.260E+02	0.000000	1.309396	1.260E+02	
1.917	1.361420	8.220E+00	0.000E+00	1.260E+02	0.000000	1.309367	1.260E+02	
1.918	1.360590	8.290E+00	0.000E+00	1.280E+02	0.000000	1.309338	1.280E+02	
1.919	1.359970	8.350E+00	0.000E+00	1.280E+02	0.000000	1.309309	1.280E+02	
1.920	1.359080	8.450E+00	0.000E+00	1.290E+02	0.000000	1.309280	1.290E+02	
1.921	1.357750	8.520E+00	0.000E+00	1.290E+02	0.000000	1.309236	1.290E+02	
1.922	1.356600	8.580E+00	0.000E+00	1.300E+02	0.000000	1.309192	1.300E+02	
1.923	1.355370	8.670E+00	0.000E+00	1.300E+02	0.000000	1.309148	1.300E+02	
